pupilid,schoolid,district,bungoma,division,zone,tracking,sbm,girl,agetest,etpteacher,lowstream,stream_meanpercentile,SDstream_std_mark,MEANstream_std_mark,bottomhalf,tophalf,bottomquarter,secondquarter,thirdquarter,topquarter,std_mark,percentile,realpercentile,quantile5p,attrition,w_correct,w_incorrect,w_missing,w_blanks,s_correct,s_incorrect,s_missing,s_blanks,a1_correct,a2_correct,a3_correct,a4_correct,a5_correct,a6_correct,a7_correct,a8_correct,spelling_correct,l_hr,l_min,l_tried,l_errors,l_time,wordscore,sentscore,letterscore,letterscoreraw,spellscore,sentscore24,letterscore24,spellscore24,litscore,additions_score,substractions_score,multiplications_score,mathscoreraw,totalscore,rMEANstream_std_baselinemark,rSDstream_std_baselinemark,rMEANstream_std_total,rSDstream_std_total,rMEANstream_std_math,rSDstream_std_math,rMEANstream_std_lit,rSDstream_std_lit,r2_attrition,r2_age,r2_w_correct,r2_w_incorrect,r2_w_missing,r2_s_correct,r2_s_incorrect,r2_s_missing,r2_a1_correct,r2_a2_correct,r2_a3_correct,r2_a4_correct,r2_a5_correct,r2_a6_correct,r2_a7_correct,r2_a8_correct,r2_spelling_correct,r2_l_hr,r2_l_min,r2_l_tried,r2_l_errors,r2_l_time,r2_wordscore,r2_sentscore,r2_letterscore,r2_letterscoreraw,r2_spellscore,r2_sentscore24,r2_letterscore24,r2_spellscore24,r2_litscore,r2_mathscoreraw,r2_additions_score,r2_substractions_score,r2_multiplications_score,r2_totalscore
7321047,732,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,11,1,0,52.809708,1.0534235,0.072752096,0,1,0,0,0,1,1.3762941,87.06897,88,18,0,13,11,0,,10,13,17,,3,3,1,2,0,1,0,0,1,12,15,21,8,,2,0,13,13,1,0,4.4571428,2.4000001,2.2142859,5,5,0,10,12.214286,0.048054487,1.0499834,0.19034615,1.1260276,0.036093175,0.80186391,0.30655408,1.3091546,0,10,13,11,0,7,13,20,3,2,3,3,3,1,1,0,2,12,44,60,1,,2,0,59,59,2,0,20.228571,4.8000002,6.757143,16,7,6,3,22.757143
7321048,732,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,10,1,0,52.809708,1.0534235,0.072752096,0,1,0,0,1,0,0.54114348,60.344826,61,13,0,20,4,0,,3,3,34,,3,2,1,1,2,0,0,0,6,12,14,31,2,,16,0,29,29,6,0,9.9428568,14.4,10.085714,4,3,2,9,19.085714,0.064160548,1.063149,0.16497916,1.1073884,0.043247469,0.81552339,0.25570175,1.3156443,0,9,24,0,0,20,2,18,3,3,1,2,3,0,0,0,7,12,22,70,0,58,24,18,70,70,7,10.8,24,16.799999,18.9,12,4,5,3,30.9
7321049,732,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,10,1,0,52.809708,1.0534235,0.072752096,1,0,1,0,0,0,-1.0496197,9.4827595,10,2,0,14,10,0,,11,4,25,,2,1,0,0,0,0,0,0,0,12,13,0,,,4,7,0,,0,4.1999998,0,0,2.05,2,1,0,3,5.0500002,0.096945561,1.0508338,0.22207247,1.1146039,0.08720088,0.82049358,0.30798897,1.3083981,0,10,8,16,0,20,20,0,3,2,0,0,0,0,0,0,0,12,58,18,6,,0,0,12,12,0,0,4.1142859,0,1.0285715,5,3,2,0,6.0285716
7321051,732,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,10,1,0,52.809708,1.0534235,0.072752096,0,1,0,0,0,1,1.8932922,97.413795,98,20,0,16,8,0,,3,7,30,,3,1,0,0,0,0,0,0,1,12,3,44,5,,8,0,39,39,1,0,13.371428,2.4000001,5.9428573,3,1,0,4,9.9428577,0.038101532,1.0338587,0.19971067,1.1256858,0.079566598,0.82831937,0.27841002,1.3194416,0,10,12,12,0,19,21,0,3,2,1,2,1,0,1,0,1,12,19,0,0,,0,0,0,,1,0,0,2.4000001,0.60000002,10,4,5,1,10.6
7321052,732,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,9,1,0,52.809708,1.0534235,0.072752096,1,0,0,1,0,0,-0.41331443,32.758617,33,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083297536,1.0616188,0.19768921,1.1093148,0.066474676,0.82184631,0.28699559,1.2965273,0,10,12,12,0,24,16,0,3,2,0,2,0,1,0,0,0,11,53,37,3,,0,8,34,34,0,4.8000002,11.657143,0,4.1142855,8,4,4,0,12.114285
7321053,732,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,,1,0,52.809708,1.0534235,0.072752096,0,1,0,0,1,0,-0.095161796,62.931038,63,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076778978,1.0640234,0.19768921,1.1093148,0.066474676,0.82184631,0.28699559,1.2965273,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7321054,732,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,8,1,0,52.809708,1.0534235,0.072752096,0,1,0,0,1,0,0.6604507,67.241379,68,14,0,11,13,0,,19,11,10,,2,1,0,0,0,0,0,0,1,11,58,7,7,,0,8,0,0,1,4.8000002,0,2.4000001,1.8000001,2,1,0,3,4.8000002,0.061838988,1.0621343,0.22330928,1.113639,0.08720088,0.82049358,0.31020766,1.3071934,0,7,11,13,0,5,4,31,1,2,1,2,0,0,0,0,4,12,20,25,1,,0,1,24,24,4,0.60000002,8.2285719,9.6000004,4.6071434,6,2,4,0,10.607143
7321056,732,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,8,1,0,52.809708,1.0534235,0.072752096,0,1,0,0,1,0,0.024145443,51.72414,52,11,0,6,9,9,,5,3,32,,2,1,0,0,0,0,0,0,0,12,36,25,8,,0,2,17,17,0,1.2,5.8285713,0,1.7571428,2,1,0,3,4.757143,0.074375577,1.0644349,0.22352225,1.1134694,0.08720088,0.82049358,0.31059232,1.3069804,0,8,9,15,0,15,7,18,3,3,1,2,1,0,0,0,0,12,33,32,0,,0,8,32,32,0,4.8000002,10.971429,0,3.9428573,10,4,5,1,13.942858
7321057,732,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,8,1,0,52.809708,1.0534235,0.072752096,1,0,0,1,0,0,-0.37354535,35.344826,36,8,0,11,3,10,,6,3,31,,2,1,0,0,0,0,0,0,0,12,5,36,1,,8,3,35,35,0,1.8,12,0,5.4499998,2,1,0,3,8.4499998,0.082473196,1.0620245,0.2061906,1.123825,0.08720088,0.82049358,0.28168309,1.3188069,0,8,11,13,0,17,23,0,3,3,0,0,1,0,0,0,7,12,14,63,0,,0,0,63,63,7,0,21.6,16.799999,9.6000004,7,3,3,1,16.6
7321058,732,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,9,1,0,52.809708,1.0534235,0.072752096,1,0,0,1,0,0,-0.8905434,27.58621,28,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093443878,1.0543156,0.19768921,1.1093148,0.066474676,0.82184631,0.28699559,1.2965273,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7321059,732,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,8,1,0,52.809708,1.0534235,0.072752096,1,0,1,0,0,0,-0.73146707,23.275864,24,5,0,12,12,0,,19,11,10,,3,0,0,0,0,0,0,0,0,12,7,20,10,,0,8,10,10,0,4.8000002,3.4285715,0,2.057143,3,0,0,3,5.0571432,0.090005778,1.0572608,0.22203724,1.1146307,0.08720088,0.82049358,0.30792618,1.3084315,0,9,11,13,0,11,4,25,2,0,0,0,0,0,0,0,0,12,23,0,0,,0,7,0,,0,4.1999998,0,0,1.05,2,2,0,0,3.05
7321060,732,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,9,1,0,52.809708,1.0534235,0.072752096,0,1,0,0,0,1,1.2172178,85.344826,86,18,0,22,2,0,,7,1,32,,3,2,2,1,0,0,0,0,4,12,11,27,4,,20,6,23,23,4,3.5999999,7.8857141,9.6000004,10.271429,5,3,0,8,18.271429,0.051106662,1.0536305,0.16778657,1.1113337,0.050389409,0.82513857,0.2548824,1.3150436,0,10,24,,,14,1,25,3,3,3,3,3,2,0,0,9,12,44,32,1,,,13,31,31,9,7.8000002,10.628572,21.6,10.007143,17,8,6,3,27.007143
7321061,732,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,8,1,0,52.809708,1.0534235,0.072752096,1,0,1,0,0,0,-1.168927,21.551722,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099617444,1.0478559,0.19768921,1.1093148,0.066474676,0.82184631,0.28699559,1.2965273,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7321062,732,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,8,1,0,52.809708,1.0534235,0.072752096,0,1,0,0,1,0,0.54114348,60.344826,61,13,0,8,5,11,,4,1,35,,2,3,0,0,0,1,0,0,1,12,31,39,4,,3,3,35,35,1,1.8,12,2.4000001,4.7999997,3,3,0,6,10.799999,0.064160548,1.063149,0.19610997,1.126168,0.064783074,0.83353263,0.28619668,1.3176378,0,9,19,5,0,10,5,25,1,2,0,2,1,1,0,0,5,12,39,44,0,,14,5,44,44,5,3,15.085714,12,11.021429,7,2,4,1,18.021429
7341001,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,10,0,1,25.670416,0.45823535,-0.79865855,1,0,1,0,0,0,-1.5471823,0.73529482,1,1,0,13,11,0,,16,14,10,,3,2,3,0,3,1,1,0,0,10,24,0,,,2,2,0,,0,1.2,0,0,0.80000001,7,3,3,13,13.8,-0.80786502,0.45044038,-0.66727197,0.57512832,-0.77709049,0.6146273,-0.46114981,0.64685792,0,10,7,17,0,26,14,0,1,0,0,0,0,1,0,0,0,10,41,8,7,,0,12,1,1,0,7.1999998,0.34285715,0,1.8857143,2,2,0,0,3.8857143
7341003,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,8,0,1,25.670416,0.45823535,-0.79865855,1,0,1,0,0,0,-1.3886164,6.6176472,7,2,0,7,6,11,,0,0,40,,2,0,0,0,0,0,0,0,1,10,35,0,,,1,0,0,,1,0,0,2.4000001,0.85000002,2,0,0,2,2.8499999,-0.80738181,0.45646101,-0.64982915,0.56496364,-0.72341579,0.69982129,-0.46128389,0.64709347,0,8,11,13,0,18,22,0,3,3,0,0,0,0,0,0,0,10,43,17,10,,0,0,7,7,0,0,2.4000001,0,0.60000002,6,3,3,0,6.5999999
7341004,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,1,8,0,1,25.670416,0.45823535,-0.79865855,1,0,1,0,0,0,-1.3886164,5.8823528,6,2,0,8,16,0,,8,16,16,01-abr,2,1,0,0,0,0,0,0,1,10,19,21,6,,0,0,15,15,1,0,5.1428571,2.4000001,1.8857143,2,1,0,3,4.8857145,-0.80738181,0.45646101,-0.65177542,0.57455558,-0.72450411,0.70722246,-0.46417737,0.65108317,0,11,13,11,0,21,9,10,3,1,1,0,0,1,0,0,8,10,13,31,7,,2,12,24,24,8,7.1999998,8.2285719,19.200001,9.1571426,6,5,1,0,15.157143
7341005,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,,0,1,25.670416,0.45823535,-0.79865855,1,0,1,0,0,0,-1.3886164,5.8823528,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.80738181,0.45646101,-0.64974451,0.57061279,-0.71946329,0.6964522,-0.4665311,0.64209759,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7341006,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,9,0,1,25.670416,0.45823535,-0.79865855,1,0,1,0,0,0,-1.3093336,8.0882368,9,2,0,21,3,0,,5,4,31,,3,1,2,0,2,1,0,0,7,10,25,48,2,,18,1,46,46,7,0.60000002,15.771428,16.799999,12.792857,6,1,2,9,21.792858,-0.80726379,0.45880818,-0.6908536,0.51834381,-0.74691939,0.68962002,-0.50884831,0.59352005,0,9,22,2,0,33,7,0,3,3,3,2,1,2,0,0,10,10,33,70,1,57,20,26,69,69,10,15.6,23.657143,24,20.814285,14,8,5,1,34.814285
7341007,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,8,0,1,25.670416,0.45823535,-0.79865855,1,0,1,0,0,0,-1.2300507,11.764706,12,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.80722713,0.46073025,-0.64974451,0.57061279,-0.71946329,0.6964522,-0.4665311,0.64209759,0,9,9,15,0,20,20,0,3,3,1,2,2,2,1,0,5,10,11,29,8,,0,0,21,21,5,0,7.1999998,12,4.8000002,14,6,6,2,18.799999
7341008,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,9,0,1,25.670416,0.45823535,-0.79865855,1,0,1,0,0,0,-1.1507678,15.441179,16,4,0,2,2,20,,4,1,35,,2,1,0,0,0,0,0,0,2,10,22,42,3,,0,3,39,39,2,1.8,13.371428,4.8000002,4.992857,2,1,0,3,7.992857,-0.80727094,0.46223748,-0.65590203,0.58209497,-0.72450411,0.70722246,-0.47420436,0.65332377,0,9,17,7,0,20,20,0,3,3,2,2,0,2,1,0,6,10,43,43,2,,10,0,41,41,6,0,14.057143,14.4,9.6142864,13,7,6,0,22.614286
7341009,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,9,0,1,25.670416,0.45823535,-0.79865855,1,0,1,0,0,0,-1.1507678,14.705885,15,3,0,9,15,0,,0,2,38,,2,1,0,0,0,0,0,0,2,10,7,28,6,,0,0,22,22,2,0,7.5428572,4.8000002,3.0857143,2,1,0,3,6.0857143,-0.80727094,0.46223748,-0.65320557,0.57844347,-0.72450411,0.70722246,-0.46780953,0.65364397,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7341010,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,8,0,1,25.670416,0.45823535,-0.79865855,1,0,1,0,0,0,-1.1507678,14.705885,15,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.80727094,0.46223748,-0.64974451,0.57061279,-0.71946329,0.6964522,-0.4665311,0.64209759,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7341011,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,10,0,1,25.670416,0.45823535,-0.79865855,1,0,1,0,0,0,-1.1507678,14.705885,15,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.80727094,0.46223748,-0.64974451,0.57061279,-0.71946329,0.6964522,-0.4665311,0.64209759,0,10,10,14,0,7,3,30,1,0,0,0,0,,0,0,0,14,5,21,9,,0,4,12,12,0,2.4000001,4.1142859,0,1.6285715,1,1,0,0,2.6285715
7341012,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,11,0,1,25.670416,0.45823535,-0.79865855,1,0,1,0,0,0,-1.0714849,16.911762,17,4,0,3,9,12,,15,15,10,,1,0,0,0,0,0,0,0,0,10,35,17,9,,0,0,8,8,0,0,2.7428572,0,0.6857143,1,0,0,1,1.6857142,-0.80739462,0.46333832,-0.64899272,0.55765665,-0.72314024,0.68898219,-0.46084544,0.64630419,0,10,11,13,0,23,17,0,2,1,0,0,0,0,0,0,0,10,35,18,2,,0,6,16,16,0,3.5999999,5.4857144,0,2.2714286,3,2,1,0,5.2714286
7341013,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,12,0,1,25.670416,0.45823535,-0.79865855,1,0,1,0,0,0,-1.1507678,18.382353,19,4,0,12,12,0,,8,7,25,,2,0,0,0,0,0,0,0,0,10,9,27,2,,0,1,25,25,0,0.60000002,8.5714283,0,2.2928572,2,0,0,2,4.2928572,-0.80727094,0.46223748,-0.65114599,0.57216156,-0.72341579,0.69982129,-0.46537608,0.65219587,0,10,10,14,0,18,22,0,3,0,0,0,0,0,0,0,1,10,52,39,7,,0,0,32,32,1,0,10.971429,2.4000001,3.3428574,3,3,0,0,6.3428574
7341015,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,1,8,0,1,25.670416,0.45823535,-0.79865855,1,0,1,0,0,0,-0.99220204,22.058821,23,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8075974,0.46403956,-0.64974451,0.57061279,-0.71946329,0.6964522,-0.4665311,0.64209759,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7341016,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,1,11,0,1,25.670416,0.45823535,-0.79865855,1,0,0,1,0,0,-0.91291916,25,25,5,0,7,5,12,,17,13,10,,1,3,1,1,0,1,1,0,0,10,45,23,8,,2,4,15,15,0,2.4000001,5.1428571,0,2.3857143,3,5,0,8,10.385715,-0.80787897,0.46434647,-0.66001236,0.58247942,-0.74132943,0.69972914,-0.46565428,0.65241432,0,11,13,11,0,28,11,1,3,3,1,2,0,2,1,0,1,10,48,34,16,,2,17,18,18,1,10.2,6.1714287,2.4000001,5.1928573,12,6,6,0,17.192858
7341017,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,6,0,1,25.670416,0.45823535,-0.79865855,1,0,1,0,0,0,-0.91291916,23.529411,24,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.80787897,0.46434647,-0.64974451,0.57061279,-0.71946329,0.6964522,-0.4665311,0.64209759,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7341018,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,9,0,1,25.670416,0.45823535,-0.79865855,1,0,0,1,0,0,-0.67507052,27.205885,28,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.80919111,0.46293038,-0.64974451,0.57061279,-0.71946329,0.6964522,-0.4665311,0.64209759,0,9,22,2,0,17,19,4,2,2,1,0,1,1,1,0,6,2,36,39,4,,20,0,35,35,6,0,12,14.4,11.6,8,4,3,1,19.6
7341019,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,1,7,0,1,25.670416,0.45823535,-0.79865855,1,0,0,1,0,0,-0.67507052,26.470589,27,6,0,13,11,0,,17,13,10,,2,3,0,0,0,0,0,0,4,10,4,28,5,,2,4,23,23,4,2.4000001,7.8857141,9.6000004,5.4714289,2,3,0,5,10.471429,-0.80919111,0.46293038,-0.66017461,0.58240837,-0.7290017,0.71278125,-0.47593057,0.65240979,0,9,17,7,0,21,19,0,2,1,1,2,1,1,1,0,5,10,39,63,2,,10,2,61,61,5,1.2,20.914286,12,11.028571,9,4,4,1,20.028572
7341020,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,11,0,1,25.670416,0.45823535,-0.79865855,1,0,0,1,0,0,-0.59578764,28.676474,29,6,0,0,0,24,,3,5,32,,3,3,3,2,0,1,1,0,8,10,47,23,2,,0,0,21,21,8,0,7.1999998,19.200001,6.6000004,7,6,0,13,19.6,-0.80978334,0.46168205,-0.68343294,0.54013342,-0.77709049,0.6146273,-0.48019764,0.64892602,0,10,23,1,0,21,6,13,3,3,3,2,0,3,1,0,9,10,37,49,7,,22,15,42,42,9,9,14.4,21.6,16.75,15,9,6,0,31.75
7341021,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,9,0,1,25.670416,0.45823535,-0.79865855,1,0,0,1,0,0,-0.91291916,30.147058,31,7,0,3,7,14,,5,1,34,,3,3,0,0,0,0,0,0,1,10,12,0,,,0,4,0,,1,2.4000001,0,2.4000001,1.2,3,3,0,6,7.1999998,-0.80787897,0.46434647,-0.65471816,0.58094507,-0.73237383,0.71124345,-0.46223673,0.64863062,0,9,16,8,0,7,5,28,3,2,2,1,0,0,0,0,4,10,42,25,16,,8,2,9,9,4,1.2,3.0857143,9.6000004,5.4714289,8,5,3,0,13.471429
7341022,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,11,0,1,25.670416,0.45823535,-0.79865855,1,0,0,1,0,0,-0.51650476,31.617647,32,7,0,15,9,0,,6,9,25,,3,3,0,0,0,1,0,0,0,10,41,22,5,,6,0,17,17,0,0,5.8285713,0,2.9571428,4,3,0,7,9.9571428,-0.81045252,0.46004334,-0.659217,0.58274704,-0.73648316,0.70690298,-0.46740597,0.65347302,0,9,11,13,0,25,15,0,3,3,1,2,3,2,1,1,0,11,4,24,14,,0,10,10,10,0,6,3.4285715,0,2.3571429,16,6,6,4,18.357143
7341024,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,1,8,0,1,25.670416,0.45823535,-0.79865855,1,0,0,1,0,0,-0.43722185,35.294117,36,8,0,9,15,0,,12,18,10,,3,3,0,0,0,0,0,0,1,10,27,26,4,,0,0,22,22,1,0,7.5428572,2.4000001,2.4857144,3,3,0,6,8.485714,-0.81119877,0.45801058,-0.65668267,0.58255059,-0.73237383,0.71124345,-0.46595594,0.65263504,0,9,14,10,0,11,29,0,3,3,1,2,0,1,1,0,3,10,23,23,9,,4,0,14,14,3,0,4.8000002,7.1999998,4,11,5,6,0,15
7341025,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,1,9,0,1,25.670416,0.45823535,-0.79865855,1,0,0,1,0,0,-0.35793898,38.235294,39,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.81202179,0.45557874,-0.64974451,0.57061279,-0.71946329,0.6964522,-0.4665311,0.64209759,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7341026,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,9,0,1,25.670416,0.45823535,-0.79865855,1,0,0,1,0,0,-0.35793898,36.764706,37,8,0,5,2,17,,1,3,36,,3,2,1,0,0,0,0,0,6,10,10,28,1,,3,0,27,27,6,0,9.257143,14.4,6.6642857,4,2,0,6,12.664286,-0.81202179,0.45557874,-0.66467482,0.57860792,-0.73237383,0.71124345,-0.48044908,0.64867097,0,9,12,12,0,18,3,19,3,2,2,2,2,1,1,0,8,11,2,47,6,,0,15,41,41,8,9,14.057143,19.200001,10.564286,13,6,5,2,23.564285
7341027,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,1,11,0,1,25.670416,0.45823535,-0.79865855,1,0,0,1,0,0,-0.27865607,40.441177,41,9,0,2,4,18,,13,7,20,,3,2,0,1,0,1,0,0,0,10,25,32,5,,0,6,27,27,0,3.5999999,9.257143,0,3.2142859,4,3,0,7,10.214286,-0.81292176,0.45274109,-0.65969115,0.58260399,-0.73648316,0.70690298,-0.46821654,0.65379035,0,10,11,13,0,18,22,0,2,2,0,2,0,1,1,0,1,10,55,56,8,,0,0,48,48,1,0,16.457144,2.4000001,4.7142859,8,3,5,0,12.714286
7341028,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,1,8,0,1,25.670416,0.45823535,-0.79865855,1,0,0,1,0,0,-0.27865607,39.705883,40,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.81292176,0.45274109,-0.64974451,0.57061279,-0.71946329,0.6964522,-0.4665311,0.64209759,0,9,14,10,0,14,26,0,3,3,1,0,2,1,0,0,1,10,7,40,2,,4,0,38,38,1,0,13.028571,2.4000001,4.8571429,10,5,3,2,14.857143
7341029,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,1,9,0,1,25.670416,0.45823535,-0.79865855,1,0,0,1,0,0,-0.19937319,42.647057,43,9,0,9,3,12,,3,6,31,,3,3,0,0,0,1,0,0,2,10,51,0,,,6,0,0,,2,0,0,4.8000002,2.7,4,3,0,7,9.6999998,-0.81389856,0.44948918,-0.65875214,0.58283752,-0.73648316,0.70690298,-0.46660927,0.65305722,0,9,10,14,0,17,23,0,3,3,1,2,0,0,0,0,2,10,16,40,2,,0,0,38,38,2,0,13.028571,4.8000002,4.4571428,9,4,5,0,13.457143
7341030,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,11,0,1,25.670416,0.45823535,-0.79865855,1,0,0,1,0,0,-0.1200903,44.852943,45,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.81495267,0.44581276,-0.64974451,0.57061279,-0.71946329,0.6964522,-0.4665311,0.64209759,0,10,14,10,0,19,13,8,3,3,1,2,3,1,1,0,7,10,45,0,,,4,6,0,,7,3.5999999,0,16.799999,6.0999999,14,5,6,3,20.1
7341031,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,8,0,1,25.670416,0.45823535,-0.79865855,1,0,0,1,0,0,-0.1200903,44.117649,45,9,0,13,11,0,,15,15,10,,2,1,1,0,0,0,0,0,2,10,14,40,3,,2,0,37,37,2,0,12.685715,4.8000002,4.8714285,3,1,0,4,8.8714285,-0.81495267,0.44581276,-0.65731758,0.58276999,-0.72637361,0.71147805,-0.47377419,0.65350258,0,8,5,19,0,20,20,0,2,2,2,2,0,2,0,0,5,10,9,44,1,,0,0,43,43,5,0,14.742857,12,6.6857142,10,6,4,0,16.685715
7341033,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,1,8,0,1,25.670416,0.45823535,-0.79865855,1,0,0,0,1,0,-0.27865607,50,50,10,0,6,7,11,,18,12,10,,3,2,0,0,3,0,0,0,4,10,39,48,5,,0,6,43,43,4,3.5999999,14.742857,9.6000004,6.9857144,3,2,3,8,14.985714,-0.81292176,0.45274109,-0.67017883,0.57037145,-0.74132943,0.69972914,-0.48172006,0.64730346,0,8,22,2,0,34,6,0,1,1,1,2,2,1,1,0,9,11,8,70,14,58,20,28,56,56,9,16.799999,19.200001,21.6,19.4,9,3,4,2,28.4
7341034,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,1,8,0,1,25.670416,0.45823535,-0.79865855,1,0,0,1,0,0,-0.27865607,48.529411,49,10,0,24,0,0,,26,3,11,20-30,3,1,0,0,0,0,0,0,7,10,52,68,1,,24,23,67,67,7,13.8,22.971428,16.799999,19.392857,3,1,0,4,23.392857,-0.81292176,0.45274109,-0.69674689,0.49882326,-0.72637361,0.71147805,-0.55098683,0.43053651,0,8,22,2,0,38,2,0,3,3,3,2,0,2,1,0,10,10,12,70,0,50,20,36,70,70,10,21.6,24,24,22.4,14,8,6,0,36.400002
7341035,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,0,11,1,0,75.84343,0.71130484,0.79865843,0,1,0,0,1,0,0.038475476,52.941177,53,11,0,12,12,0,,14,16,10,,3,3,3,2,2,2,1,1,0,10,37,15,6,,0,0,9,9,0,0,3.0857143,0,0.77142859,8,6,3,17,17.771429,0.81611836,0.70403194,0.53423619,0.97544241,0.58032262,0.82440954,0.4081724,1.0705762,0,12,11,13,0,23,17,0,3,3,3,3,2,3,2,1,2,10,23,21,3,,0,6,18,18,2,3.5999999,6.1714287,4.8000002,3.6428573,20,9,8,3,23.642857
7341036,734,BUTERE/M,0,BUTERE,BUTERE WEST,1,0,1,9,1,0,75.84343,0.71130484,0.79865843,0,1,0,0,1,0,0.038475476,51.470589,52,11,0,3,6,15,,11,8,21,,1,3,0,0,0,1,0,0,4,10,27,0,0,,0,3,0,,4,1.8,0,9.6000004,2.8500001,2,3,0,5,7.8500004,0.81611836,0.70403194,0.55746305,0.94245684,0.61528498,0.77552289,0.40015867,1.0793962,0,9,14,10,0,17,14,9,3,3,1,2,3,1,1,0,5,10,7,46,12,,4,3,34,34,5,1.8,11.657143,12,7.3642855,14,5,6,3,21.364285
